sample_id,experiment,dataset,split_mode,checkpoint,path,raw_label,membership,source_csv,client_id
ucf_event_aug::0008852,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos583_x264__2.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008853,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos583_x264__3.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008854,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos583_x264__4.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008855,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos583_x264__5.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008856,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos583_x264__6.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008857,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos583_x264__7.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008858,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos583_x264__8.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008859,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos583_x264__9.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008860,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos585_x264__0.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008861,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos585_x264__1.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008862,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos585_x264__2.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008863,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos585_x264__3.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008864,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos585_x264__4.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008865,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos585_x264__5.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008866,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos585_x264__6.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008867,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos585_x264__7.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008868,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos585_x264__8.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008869,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos585_x264__9.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008870,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos592_x264__0.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008871,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos592_x264__1.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008872,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos592_x264__2.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008873,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos592_x264__3.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008874,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos592_x264__4.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008875,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos592_x264__5.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008876,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos592_x264__6.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008877,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos592_x264__7.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008878,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos592_x264__8.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008879,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos592_x264__9.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008880,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos593_x264__0.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008881,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos593_x264__1.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008882,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos593_x264__2.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008883,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos593_x264__3.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008884,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos593_x264__4.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008885,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos593_x264__5.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008886,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos593_x264__6.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008887,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos593_x264__7.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008888,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos593_x264__8.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008889,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos593_x264__9.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008890,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos598_x264__0.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008891,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos598_x264__1.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008892,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos598_x264__2.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008893,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos598_x264__3.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008894,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos598_x264__4.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008895,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos598_x264__5.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008896,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos598_x264__6.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008897,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos598_x264__7.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008898,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos598_x264__8.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008899,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos598_x264__9.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008900,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos601_x264__0.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008901,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos601_x264__1.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008902,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos601_x264__2.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008903,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos601_x264__3.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008904,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos601_x264__4.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008905,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos601_x264__5.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008906,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos601_x264__6.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008907,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos601_x264__7.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008908,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos601_x264__8.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008909,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos601_x264__9.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008910,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos612_x264__0.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008911,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos612_x264__1.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008912,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos612_x264__2.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008913,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos612_x264__3.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008914,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos612_x264__4.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008915,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos612_x264__5.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008916,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos612_x264__6.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008917,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos612_x264__7.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008918,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos612_x264__8.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008919,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos612_x264__9.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008920,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos614_x264__0.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008921,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos614_x264__1.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008922,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos614_x264__2.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008923,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos614_x264__3.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008924,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos614_x264__4.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008925,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos614_x264__5.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008926,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos614_x264__6.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008927,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos614_x264__7.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008928,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos614_x264__8.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008929,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos614_x264__9.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008930,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos618_x264__0.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008931,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos618_x264__1.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008932,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos618_x264__2.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008933,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos618_x264__3.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008934,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos618_x264__4.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008935,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos618_x264__5.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008936,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos618_x264__6.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008937,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos618_x264__7.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
ucf_event_aug::0008938,ucf_event_aug,ucf,event,PAMP-FedVAD/models/ucf-event_model_roc_0.8797.pth,/data/VadCLIP-data/UCFClipFeatures/Training_Normal_Videos_Anomaly/Normal_Videos618_x264__8.npy,Normal,1,data/list/ucf_event/ucf_RoadAccidents.csv,ucf_RoadAccidents
